Digits; Temperature(K); Φ0+ΔΦ; ΔΦ; ΔΦ/(Φ0+ΔΦ)*100% TempConverter(mode=withReferences, A=-338541.2083596479, B=3820.0, C=-0.4, u0=816.197375010689, ε0=1.0, τa=1.0, dPhi=0.0 Φs=-1.836868340061336e-05 Φa=-8.42135104789774e-06 Φw=-8.42135104789774e-06 Φwcalib=-8.42135104789774e-06 τw=1.0)
3181; 650.41; -0.0069852726; 0.0000000000; -0.0000
3182; 650.46; -0.0069882264; 0.0000000000; -0.0000
3183; 650.50; -0.0069911803; 0.0000000000; -0.0000
3184; 650.55; -0.0069941341; 0.0000000000; -0.0000
3185; 650.60; -0.0069970880; 0.0000000000; -0.0000
3186; 650.64; -0.0070000418; 0.0000000000; -0.0000
3187; 650.69; -0.0070029957; 0.0000000000; -0.0000
3188; 650.74; -0.0070059495; 0.0000000000; -0.0000
3189; 650.79; -0.0070089034; 0.0000000000; -0.0000
3190; 650.83; -0.0070118572; 0.0000000000; -0.0000
3191; 650.88; -0.0070148111; 0.0000000000; -0.0000
3192; 650.93; -0.0070177649; 0.0000000000; -0.0000
3193; 650.97; -0.0070207188; 0.0000000000; -0.0000
3194; 651.02; -0.0070236726; 0.0000000000; -0.0000
3195; 651.07; -0.0070266265; 0.0000000000; -0.0000
3196; 651.11; -0.0070295803; 0.0000000000; -0.0000
3197; 651.16; -0.0070325342; 0.0000000000; -0.0000
3198; 651.21; -0.0070354880; 0.0000000000; -0.0000
3199; 651.26; -0.0070384419; 0.0000000000; -0.0000
3200; 651.30; -0.0070413957; 0.0000000000; -0.0000
3201; 651.35; -0.0070443496; 0.0000000000; -0.0000
3202; 651.40; -0.0070473034; 0.0000000000; -0.0000
3203; 651.44; -0.0070502573; 0.0000000000; -0.0000
3204; 651.49; -0.0070532111; 0.0000000000; -0.0000
3205; 651.54; -0.0070561650; 0.0000000000; -0.0000
3206; 651.58; -0.0070591188; 0.0000000000; -0.0000
3207; 651.63; -0.0070620727; 0.0000000000; -0.0000
3208; 651.68; -0.0070650265; 0.0000000000; -0.0000
3209; 651.72; -0.0070679804; 0.0000000000; -0.0000
3210; 651.77; -0.0070709342; 0.0000000000; -0.0000
3211; 651.82; -0.0070738881; 0.0000000000; -0.0000
3212; 651.86; -0.0070768419; 0.0000000000; -0.0000
3213; 651.91; -0.0070797958; 0.0000000000; -0.0000
3214; 651.96; -0.0070827496; 0.0000000000; -0.0000
3215; 652.00; -0.0070857035; 0.0000000000; -0.0000
3216; 652.05; -0.0070886574; 0.0000000000; -0.0000
3217; 652.10; -0.0070916112; 0.0000000000; -0.0000
3218; 652.14; -0.0070945651; 0.0000000000; -0.0000
3219; 652.19; -0.0070975189; 0.0000000000; -0.0000
3220; 652.24; -0.0071004728; 0.0000000000; -0.0000
3221; 652.28; -0.0071034266; 0.0000000000; -0.0000
3222; 652.33; -0.0071063805; 0.0000000000; -0.0000
3223; 652.38; -0.0071093343; 0.0000000000; -0.0000
3224; 652.42; -0.0071122882; 0.0000000000; -0.0000
3225; 652.47; -0.0071152420; 0.0000000000; -0.0000
3226; 652.52; -0.0071181959; 0.0000000000; -0.0000
3227; 652.56; -0.0071211497; 0.0000000000; -0.0000
3228; 652.61; -0.0071241036; 0.0000000000; -0.0000
3229; 652.66; -0.0071270574; 0.0000000000; -0.0000
3230; 652.70; -0.0071300113; 0.0000000000; -0.0000
3231; 652.75; -0.0071329651; 0.0000000000; -0.0000
3232; 652.80; -0.0071359190; 0.0000000000; -0.0000
3233; 652.84; -0.0071388728; 0.0000000000; -0.0000
3234; 652.89; -0.0071418267; 0.0000000000; -0.0000
3235; 652.94; -0.0071447805; 0.0000000000; -0.0000
3236; 652.98; -0.0071477344; 0.0000000000; -0.0000
3237; 653.03; -0.0071506882; 0.0000000000; -0.0000
3238; 653.08; -0.0071536421; 0.0000000000; -0.0000
3239; 653.12; -0.0071565959; 0.0000000000; -0.0000
3240; 653.17; -0.0071595498; 0.0000000000; -0.0000
3241; 653.21; -0.0071625036; 0.0000000000; -0.0000
3242; 653.26; -0.0071654575; 0.0000000000; -0.0000
3243; 653.31; -0.0071684113; 0.0000000000; -0.0000
3244; 653.35; -0.0071713652; 0.0000000000; -0.0000
3245; 653.40; -0.0071743190; 0.0000000000; -0.0000
3246; 653.45; -0.0071772729; 0.0000000000; -0.0000
3247; 653.49; -0.0071802267; 0.0000000000; -0.0000
3248; 653.54; -0.0071831806; 0.0000000000; -0.0000
3249; 653.59; -0.0071861344; 0.0000000000; -0.0000
3250; 653.63; -0.0071890883; 0.0000000000; -0.0000
3251; 653.68; -0.0071920421; 0.0000000000; -0.0000
3252; 653.72; -0.0071949960; 0.0000000000; -0.0000
3253; 653.77; -0.0071979498; 0.0000000000; -0.0000
3254; 653.82; -0.0072009037; 0.0000000000; -0.0000
3255; 653.86; -0.0072038575; 0.0000000000; -0.0000
3256; 653.91; -0.0072068114; 0.0000000000; -0.0000
3257; 653.96; -0.0072097652; 0.0000000000; -0.0000
3258; 654.00; -0.0072127191; 0.0000000000; -0.0000
3259; 654.05; -0.0072156729; 0.0000000000; -0.0000
3260; 654.09; -0.0072186268; 0.0000000000; -0.0000
3261; 654.14; -0.0072215806; 0.0000000000; -0.0000
3262; 654.19; -0.0072245345; 0.0000000000; -0.0000
3263; 654.23; -0.0072274883; 0.0000000000; -0.0000
3264; 654.28; -0.0072304422; 0.0000000000; -0.0000
3265; 654.32; -0.0072333960; 0.0000000000; -0.0000
3266; 654.37; -0.0072363499; 0.0000000000; -0.0000
3267; 654.42; -0.0072393037; 0.0000000000; -0.0000
3268; 654.46; -0.0072422576; 0.0000000000; -0.0000
3269; 654.51; -0.0072452114; 0.0000000000; -0.0000
3270; 654.56; -0.0072481653; 0.0000000000; -0.0000
3271; 654.60; -0.0072511191; 0.0000000000; -0.0000
3272; 654.65; -0.0072540730; 0.0000000000; -0.0000
3273; 654.69; -0.0072570268; 0.0000000000; -0.0000
3274; 654.74; -0.0072599807; 0.0000000000; -0.0000
3275; 654.79; -0.0072629345; 0.0000000000; -0.0000
3276; 654.83; -0.0072658884; 0.0000000000; -0.0000
3277; 654.88; -0.0072688422; 0.0000000000; -0.0000
3278; 654.92; -0.0072717961; 0.0000000000; -0.0000
3279; 654.97; -0.0072747499; 0.0000000000; -0.0000
3280; 655.02; -0.0072777038; 0.0000000000; -0.0000
3281; 655.06; -0.0072806576; 0.0000000000; -0.0000
3282; 655.11; -0.0072836115; 0.0000000000; -0.0000
3283; 655.15; -0.0072865653; 0.0000000000; -0.0000
3284; 655.20; -0.0072895192; 0.0000000000; -0.0000
3285; 655.24; -0.0072924730; 0.0000000000; -0.0000
3286; 655.29; -0.0072954269; 0.0000000000; -0.0000
3287; 655.34; -0.0072983807; 0.0000000000; -0.0000
3288; 655.38; -0.0073013346; 0.0000000000; -0.0000
3289; 655.43; -0.0073042884; 0.0000000000; -0.0000
3290; 655.47; -0.0073072423; 0.0000000000; -0.0000
3291; 655.52; -0.0073101961; 0.0000000000; -0.0000
3292; 655.57; -0.0073131500; 0.0000000000; -0.0000
3293; 655.61; -0.0073161038; 0.0000000000; -0.0000
3294; 655.66; -0.0073190577; 0.0000000000; -0.0000
3295; 655.70; -0.0073220115; 0.0000000000; -0.0000
3296; 655.75; -0.0073249654; 0.0000000000; -0.0000
3297; 655.79; -0.0073279192; 0.0000000000; -0.0000
3298; 655.84; -0.0073308731; 0.0000000000; -0.0000
3299; 655.89; -0.0073338269; 0.0000000000; -0.0000
3300; 655.93; -0.0073367808; 0.0000000000; -0.0000
3301; 655.98; -0.0073397346; 0.0000000000; -0.0000
3302; 656.02; -0.0073426885; 0.0000000000; -0.0000
3303; 656.07; -0.0073456423; 0.0000000000; -0.0000
3304; 656.11; -0.0073485962; 0.0000000000; -0.0000
3305; 656.16; -0.0073515500; 0.0000000000; -0.0000
3306; 656.21; -0.0073545039; 0.0000000000; -0.0000
3307; 656.25; -0.0073574577; 0.0000000000; -0.0000
3308; 656.30; -0.0073604116; 0.0000000000; -0.0000
3309; 656.34; -0.0073633654; 0.0000000000; -0.0000
3310; 656.39; -0.0073663193; 0.0000000000; -0.0000
3311; 656.43; -0.0073692731; 0.0000000000; -0.0000
3312; 656.48; -0.0073722270; 0.0000000000; -0.0000
3313; 656.52; -0.0073751808; 0.0000000000; -0.0000
3314; 656.57; -0.0073781347; 0.0000000000; -0.0000
3315; 656.62; -0.0073810885; 0.0000000000; -0.0000
3316; 656.66; -0.0073840424; 0.0000000000; -0.0000
3317; 656.71; -0.0073869962; 0.0000000000; -0.0000
3318; 656.75; -0.0073899501; 0.0000000000; -0.0000
3319; 656.80; -0.0073929039; 0.0000000000; -0.0000
3320; 656.84; -0.0073958578; 0.0000000000; -0.0000
3321; 656.89; -0.0073988116; 0.0000000000; -0.0000
3322; 656.93; -0.0074017655; 0.0000000000; -0.0000
3323; 656.98; -0.0074047193; 0.0000000000; -0.0000
3324; 657.02; -0.0074076732; 0.0000000000; -0.0000
3325; 657.07; -0.0074106270; 0.0000000000; -0.0000
3326; 657.11; -0.0074135809; 0.0000000000; -0.0000
3327; 657.16; -0.0074165347; 0.0000000000; -0.0000
3328; 657.21; -0.0074194886; 0.0000000000; -0.0000
3329; 657.25; -0.0074224424; 0.0000000000; -0.0000
3330; 657.30; -0.0074253963; 0.0000000000; -0.0000
3331; 657.34; -0.0074283501; 0.0000000000; -0.0000
3332; 657.39; -0.0074313040; 0.0000000000; -0.0000
3333; 657.43; -0.0074342578; 0.0000000000; -0.0000
3334; 657.48; -0.0074372117; 0.0000000000; -0.0000
3335; 657.52; -0.0074401655; 0.0000000000; -0.0000
3336; 657.57; -0.0074431194; 0.0000000000; -0.0000
3337; 657.61; -0.0074460732; 0.0000000000; -0.0000
3338; 657.66; -0.0074490271; 0.0000000000; -0.0000
3339; 657.70; -0.0074519809; 0.0000000000; -0.0000
3340; 657.75; -0.0074549348; 0.0000000000; -0.0000
3341; 657.79; -0.0074578886; 0.0000000000; -0.0000
3342; 657.84; -0.0074608425; 0.0000000000; -0.0000
3343; 657.88; -0.0074637963; 0.0000000000; -0.0000
3344; 657.93; -0.0074667502; 0.0000000000; -0.0000
3345; 657.97; -0.0074697040; 0.0000000000; -0.0000
3346; 658.02; -0.0074726579; 0.0000000000; -0.0000
3347; 658.07; -0.0074756117; 0.0000000000; -0.0000
3348; 658.11; -0.0074785656; 0.0000000000; -0.0000
3349; 658.16; -0.0074815194; 0.0000000000; -0.0000
3350; 658.20; -0.0074844733; 0.0000000000; -0.0000
3351; 658.25; -0.0074874271; 0.0000000000; -0.0000
3352; 658.29; -0.0074903810; 0.0000000000; -0.0000
3353; 658.34; -0.0074933348; 0.0000000000; -0.0000
3354; 658.38; -0.0074962887; 0.0000000000; -0.0000
3355; 658.43; -0.0074992425; 0.0000000000; -0.0000
3356; 658.47; -0.0075021964; 0.0000000000; -0.0000
3357; 658.52; -0.0075051502; 0.0000000000; -0.0000
3358; 658.56; -0.0075081041; 0.0000000000; -0.0000
3359; 658.61; -0.0075110579; 0.0000000000; -0.0000
3360; 658.65; -0.0075140118; 0.0000000000; -0.0000
3361; 658.70; -0.0075169656; 0.0000000000; -0.0000
3362; 658.74; -0.0075199195; 0.0000000000; -0.0000
3363; 658.79; -0.0075228733; 0.0000000000; -0.0000
3364; 658.83; -0.0075258272; 0.0000000000; -0.0000
3365; 658.88; -0.0075287810; 0.0000000000; -0.0000
3366; 658.92; -0.0075317349; 0.0000000000; -0.0000
3367; 658.97; -0.0075346887; 0.0000000000; -0.0000
3368; 659.01; -0.0075376426; 0.0000000000; -0.0000
3369; 659.06; -0.0075405964; 0.0000000000; -0.0000
3370; 659.10; -0.0075435503; 0.0000000000; -0.0000
3371; 659.14; -0.0075465041; 0.0000000000; -0.0000
3372; 659.19; -0.0075494580; 0.0000000000; -0.0000
3373; 659.23; -0.0075524118; 0.0000000000; -0.0000
3374; 659.28; -0.0075553657; 0.0000000000; -0.0000
3375; 659.32; -0.0075583195; 0.0000000000; -0.0000
3376; 659.37; -0.0075612734; 0.0000000000; -0.0000
3377; 659.41; -0.0075642272; 0.0000000000; -0.0000
3378; 659.46; -0.0075671811; 0.0000000000; -0.0000
3379; 659.50; -0.0075701349; 0.0000000000; -0.0000
3380; 659.55; -0.0075730888; 0.0000000000; -0.0000
3381; 659.59; -0.0075760426; 0.0000000000; -0.0000
3382; 659.64; -0.0075789965; 0.0000000000; -0.0000
3383; 659.68; -0.0075819503; 0.0000000000; -0.0000
3384; 659.73; -0.0075849042; 0.0000000000; -0.0000
3385; 659.77; -0.0075878580; 0.0000000000; -0.0000
3386; 659.82; -0.0075908119; 0.0000000000; -0.0000
3387; 659.86; -0.0075937657; 0.0000000000; -0.0000
3388; 659.91; -0.0075967196; 0.0000000000; -0.0000
3389; 659.95; -0.0075996734; 0.0000000000; -0.0000
3390; 660.00; -0.0076026273; 0.0000000000; -0.0000
3391; 660.04; -0.0076055811; 0.0000000000; -0.0000
3392; 660.08; -0.0076085350; 0.0000000000; -0.0000
3393; 660.13; -0.0076114888; 0.0000000000; -0.0000
3394; 660.17; -0.0076144427; 0.0000000000; -0.0000
3395; 660.22; -0.0076173965; 0.0000000000; -0.0000
3396; 660.26; -0.0076203504; 0.0000000000; -0.0000
3397; 660.31; -0.0076233042; 0.0000000000; -0.0000
3398; 660.35; -0.0076262581; 0.0000000000; -0.0000
3399; 660.40; -0.0076292119; 0.0000000000; -0.0000
3400; 660.44; -0.0076321658; 0.0000000000; -0.0000
3401; 660.49; -0.0076351196; 0.0000000000; -0.0000
3402; 660.53; -0.0076380735; 0.0000000000; -0.0000
3403; 660.57; -0.0076410273; 0.0000000000; -0.0000
3404; 660.62; -0.0076439812; 0.0000000000; -0.0000
3405; 660.66; -0.0076469350; 0.0000000000; -0.0000
3406; 660.71; -0.0076498889; 0.0000000000; -0.0000
3407; 660.75; -0.0076528427; 0.0000000000; -0.0000
3408; 660.80; -0.0076557966; 0.0000000000; -0.0000
3409; 660.84; -0.0076587504; 0.0000000000; -0.0000
3410; 660.89; -0.0076617043; 0.0000000000; -0.0000
3411; 660.93; -0.0076646581; 0.0000000000; -0.0000
3412; 660.97; -0.0076676120; 0.0000000000; -0.0000
3413; 661.02; -0.0076705658; 0.0000000000; -0.0000
3414; 661.06; -0.0076735197; 0.0000000000; -0.0000
3415; 661.11; -0.0076764735; 0.0000000000; -0.0000
3416; 661.15; -0.0076794274; 0.0000000000; -0.0000
3417; 661.20; -0.0076823812; 0.0000000000; -0.0000
3418; 661.24; -0.0076853351; 0.0000000000; -0.0000
3419; 661.29; -0.0076882889; 0.0000000000; -0.0000
3420; 661.33; -0.0076912428; 0.0000000000; -0.0000
3421; 661.37; -0.0076941966; 0.0000000000; -0.0000
3422; 661.42; -0.0076971505; 0.0000000000; -0.0000
3423; 661.46; -0.0077001043; 0.0000000000; -0.0000
3424; 661.51; -0.0077030582; 0.0000000000; -0.0000
3425; 661.55; -0.0077060120; 0.0000000000; -0.0000
3426; 661.60; -0.0077089659; 0.0000000000; -0.0000
3427; 661.64; -0.0077119197; 0.0000000000; -0.0000
3428; 661.68; -0.0077148736; 0.0000000000; -0.0000
3429; 661.73; -0.0077178274; 0.0000000000; -0.0000
3430; 661.77; -0.0077207813; 0.0000000000; -0.0000
3431; 661.82; -0.0077237351; 0.0000000000; -0.0000
3432; 661.86; -0.0077266890; 0.0000000000; -0.0000
3433; 661.90; -0.0077296428; 0.0000000000; -0.0000
3434; 661.95; -0.0077325967; 0.0000000000; -0.0000
3435; 661.99; -0.0077355505; 0.0000000000; -0.0000
3436; 662.04; -0.0077385044; 0.0000000000; -0.0000
3437; 662.08; -0.0077414582; 0.0000000000; -0.0000
3438; 662.13; -0.0077444121; 0.0000000000; -0.0000
3439; 662.17; -0.0077473659; 0.0000000000; -0.0000
3440; 662.21; -0.0077503198; 0.0000000000; -0.0000
3441; 662.26; -0.0077532736; 0.0000000000; -0.0000
3442; 662.30; -0.0077562275; 0.0000000000; -0.0000
3443; 662.35; -0.0077591813; 0.0000000000; -0.0000
3444; 662.39; -0.0077621352; 0.0000000000; -0.0000
3445; 662.43; -0.0077650890; 0.0000000000; -0.0000
3446; 662.48; -0.0077680429; 0.0000000000; -0.0000
3447; 662.52; -0.0077709967; 0.0000000000; -0.0000
3448; 662.57; -0.0077739506; 0.0000000000; -0.0000
3449; 662.61; -0.0077769044; 0.0000000000; -0.0000
3450; 662.65; -0.0077798583; 0.0000000000; -0.0000
3451; 662.70; -0.0077828121; 0.0000000000; -0.0000
3452; 662.74; -0.0077857660; 0.0000000000; -0.0000
3453; 662.79; -0.0077887198; 0.0000000000; -0.0000
3454; 662.83; -0.0077916737; 0.0000000000; -0.0000
3455; 662.87; -0.0077946275; 0.0000000000; -0.0000
3456; 662.92; -0.0077975814; 0.0000000000; -0.0000
3457; 662.96; -0.0078005352; 0.0000000000; -0.0000
3458; 663.01; -0.0078034891; 0.0000000000; -0.0000
3459; 663.05; -0.0078064429; 0.0000000000; -0.0000
3460; 663.09; -0.0078093968; 0.0000000000; -0.0000
3461; 663.14; -0.0078123506; 0.0000000000; -0.0000
3462; 663.18; -0.0078153045; 0.0000000000; -0.0000
3463; 663.22; -0.0078182583; 0.0000000000; -0.0000
3464; 663.27; -0.0078212122; 0.0000000000; -0.0000
3465; 663.31; -0.0078241660; 0.0000000000; -0.0000
3466; 663.36; -0.0078271199; 0.0000000000; -0.0000
3467; 663.40; -0.0078300737; 0.0000000000; -0.0000
3468; 663.44; -0.0078330276; 0.0000000000; -0.0000
3469; 663.49; -0.0078359814; 0.0000000000; -0.0000
3470; 663.53; -0.0078389353; 0.0000000000; -0.0000
3471; 663.58; -0.0078418891; 0.0000000000; -0.0000
3472; 663.62; -0.0078448430; 0.0000000000; -0.0000
3473; 663.66; -0.0078477968; 0.0000000000; -0.0000
3474; 663.71; -0.0078507507; 0.0000000000; -0.0000
3475; 663.75; -0.0078537045; 0.0000000000; -0.0000
3476; 663.79; -0.0078566584; 0.0000000000; -0.0000
3477; 663.84; -0.0078596122; 0.0000000000; -0.0000
3478; 663.88; -0.0078625661; 0.0000000000; -0.0000
3479; 663.93; -0.0078655199; 0.0000000000; -0.0000
3480; 663.97; -0.0078684738; 0.0000000000; -0.0000
3481; 664.01; -0.0078714276; 0.0000000000; -0.0000
3482; 664.06; -0.0078743815; 0.0000000000; -0.0000
3483; 664.10; -0.0078773353; 0.0000000000; -0.0000
3484; 664.14; -0.0078802892; 0.0000000000; -0.0000
3485; 664.19; -0.0078832430; 0.0000000000; -0.0000
3486; 664.23; -0.0078861969; 0.0000000000; -0.0000
3487; 664.27; -0.0078891507; 0.0000000000; -0.0000
3488; 664.32; -0.0078921046; 0.0000000000; -0.0000
3489; 664.36; -0.0078950584; 0.0000000000; -0.0000
3490; 664.40; -0.0078980123; 0.0000000000; -0.0000
3491; 664.45; -0.0079009661; 0.0000000000; -0.0000
3492; 664.49; -0.0079039200; 0.0000000000; -0.0000
3493; 664.54; -0.0079068738; 0.0000000000; -0.0000
3494; 664.58; -0.0079098277; 0.0000000000; -0.0000
3495; 664.62; -0.0079127815; 0.0000000000; -0.0000
3496; 664.67; -0.0079157354; 0.0000000000; -0.0000
3497; 664.71; -0.0079186892; 0.0000000000; -0.0000
3498; 664.75; -0.0079216431; 0.0000000000; -0.0000
3499; 664.80; -0.0079245969; 0.0000000000; -0.0000
3500; 664.84; -0.0079275508; 0.0000000000; -0.0000
3501; 664.88; -0.0079305046; 0.0000000000; -0.0000
3502; 664.93; -0.0079334585; 0.0000000000; -0.0000
3503; 664.97; -0.0079364123; 0.0000000000; -0.0000
3504; 665.01; -0.0079393662; 0.0000000000; -0.0000
3505; 665.06; -0.0079423200; 0.0000000000; -0.0000
3506; 665.10; -0.0079452739; 0.0000000000; -0.0000
3507; 665.14; -0.0079482277; 0.0000000000; -0.0000
3508; 665.19; -0.0079511816; 0.0000000000; -0.0000
3509; 665.23; -0.0079541354; 0.0000000000; -0.0000
3510; 665.27; -0.0079570893; 0.0000000000; -0.0000
3511; 665.32; -0.0079600431; 0.0000000000; -0.0000
3512; 665.36; -0.0079629970; 0.0000000000; -0.0000
3513; 665.40; -0.0079659508; 0.0000000000; -0.0000
3514; 665.45; -0.0079689047; 0.0000000000; -0.0000
3515; 665.49; -0.0079718585; 0.0000000000; -0.0000
3516; 665.53; -0.0079748124; 0.0000000000; -0.0000
3517; 665.58; -0.0079777662; 0.0000000000; -0.0000
3518; 665.62; -0.0079807201; 0.0000000000; -0.0000
3519; 665.66; -0.0079836739; 0.0000000000; -0.0000
3520; 665.71; -0.0079866278; 0.0000000000; -0.0000
3521; 665.75; -0.0079895816; 0.0000000000; -0.0000
3522; 665.79; -0.0079925355; 0.0000000000; -0.0000
3523; 665.84; -0.0079954893; 0.0000000000; -0.0000
3524; 665.88; -0.0079984432; 0.0000000000; -0.0000
3525; 665.92; -0.0080013970; 0.0000000000; -0.0000
3526; 665.97; -0.0080043509; 0.0000000000; -0.0000
3527; 666.01; -0.0080073047; 0.0000000000; -0.0000
3528; 666.05; -0.0080102586; 0.0000000000; -0.0000
3529; 666.10; -0.0080132124; 0.0000000000; -0.0000
3530; 666.14; -0.0080161663; 0.0000000000; -0.0000
3531; 666.18; -0.0080191201; 0.0000000000; -0.0000
3532; 666.23; -0.0080220740; 0.0000000000; -0.0000
3533; 666.27; -0.0080250278; 0.0000000000; -0.0000
3534; 666.31; -0.0080279817; 0.0000000000; -0.0000
3535; 666.35; -0.0080309355; 0.0000000000; -0.0000
3536; 666.40; -0.0080338894; 0.0000000000; -0.0000
3537; 666.44; -0.0080368432; 0.0000000000; -0.0000
3538; 666.48; -0.0080397971; 0.0000000000; -0.0000
3539; 666.53; -0.0080427509; 0.0000000000; -0.0000
3540; 666.57; -0.0080457048; 0.0000000000; -0.0000
3541; 666.61; -0.0080486586; 0.0000000000; -0.0000
3542; 666.66; -0.0080516125; 0.0000000000; -0.0000
3543; 666.70; -0.0080545664; 0.0000000000; -0.0000
3544; 666.74; -0.0080575202; 0.0000000000; -0.0000
3545; 666.79; -0.0080604741; 0.0000000000; -0.0000
3546; 666.83; -0.0080634279; 0.0000000000; -0.0000
3547; 666.87; -0.0080663818; 0.0000000000; -0.0000
3548; 666.91; -0.0080693356; 0.0000000000; -0.0000
3549; 666.96; -0.0080722895; 0.0000000000; -0.0000
3550; 667.00; -0.0080752433; 0.0000000000; -0.0000
3551; 667.04; -0.0080781972; 0.0000000000; -0.0000
3552; 667.09; -0.0080811510; 0.0000000000; -0.0000
3553; 667.13; -0.0080841049; 0.0000000000; -0.0000
3554; 667.17; -0.0080870587; 0.0000000000; -0.0000
3555; 667.21; -0.0080900126; 0.0000000000; -0.0000
3556; 667.26; -0.0080929664; 0.0000000000; -0.0000
3557; 667.30; -0.0080959203; 0.0000000000; -0.0000
3558; 667.34; -0.0080988741; 0.0000000000; -0.0000
3559; 667.39; -0.0081018280; 0.0000000000; -0.0000
3560; 667.43; -0.0081047818; 0.0000000000; -0.0000
3561; 667.47; -0.0081077357; 0.0000000000; -0.0000
3562; 667.51; -0.0081106895; 0.0000000000; -0.0000
3563; 667.56; -0.0081136434; 0.0000000000; -0.0000
3564; 667.60; -0.0081165972; 0.0000000000; -0.0000
3565; 667.64; -0.0081195511; 0.0000000000; -0.0000
3566; 667.69; -0.0081225049; 0.0000000000; -0.0000
3567; 667.73; -0.0081254588; 0.0000000000; -0.0000
3568; 667.77; -0.0081284126; 0.0000000000; -0.0000
3569; 667.81; -0.0081313665; 0.0000000000; -0.0000
3570; 667.86; -0.0081343203; 0.0000000000; -0.0000
3571; 667.90; -0.0081372742; 0.0000000000; -0.0000
3572; 667.94; -0.0081402280; 0.0000000000; -0.0000
3573; 667.99; -0.0081431819; 0.0000000000; -0.0000
3574; 668.03; -0.0081461357; 0.0000000000; -0.0000
3575; 668.07; -0.0081490896; 0.0000000000; -0.0000
3576; 668.11; -0.0081520434; 0.0000000000; -0.0000
3577; 668.16; -0.0081549973; 0.0000000000; -0.0000
3578; 668.20; -0.0081579511; 0.0000000000; -0.0000
3579; 668.24; -0.0081609050; 0.0000000000; -0.0000
3580; 668.28; -0.0081638588; 0.0000000000; -0.0000
3581; 668.33; -0.0081668127; 0.0000000000; -0.0000
3582; 668.37; -0.0081697665; 0.0000000000; -0.0000
3583; 668.41; -0.0081727204; 0.0000000000; -0.0000
3584; 668.45; -0.0081756742; 0.0000000000; -0.0000
3585; 668.50; -0.0081786281; 0.0000000000; -0.0000
3586; 668.54; -0.0081815819; 0.0000000000; -0.0000
3587; 668.58; -0.0081845358; 0.0000000000; -0.0000
3588; 668.62; -0.0081874896; 0.0000000000; -0.0000
3589; 668.67; -0.0081904435; 0.0000000000; -0.0000
3590; 668.71; -0.0081933973; 0.0000000000; -0.0000
3591; 668.75; -0.0081963512; 0.0000000000; -0.0000
3592; 668.80; -0.0081993050; 0.0000000000; -0.0000
3593; 668.84; -0.0082022589; 0.0000000000; -0.0000
3594; 668.88; -0.0082052127; 0.0000000000; -0.0000
3595; 668.92; -0.0082081666; 0.0000000000; -0.0000
3596; 668.97; -0.0082111204; 0.0000000000; -0.0000
3597; 669.01; -0.0082140743; 0.0000000000; -0.0000
3598; 669.05; -0.0082170281; 0.0000000000; -0.0000
3599; 669.09; -0.0082199820; 0.0000000000; -0.0000
3600; 669.14; -0.0082229358; 0.0000000000; -0.0000
3601; 669.18; -0.0082258897; 0.0000000000; -0.0000
3602; 669.22; -0.0082288435; 0.0000000000; -0.0000
3603; 669.26; -0.0082317974; 0.0000000000; -0.0000
3604; 669.30; -0.0082347512; 0.0000000000; -0.0000
3605; 669.35; -0.0082377051; 0.0000000000; -0.0000
3606; 669.39; -0.0082406589; 0.0000000000; -0.0000
3607; 669.43; -0.0082436128; 0.0000000000; -0.0000
3608; 669.47; -0.0082465666; 0.0000000000; -0.0000
3609; 669.52; -0.0082495205; 0.0000000000; -0.0000
3610; 669.56; -0.0082524743; 0.0000000000; -0.0000
3611; 669.60; -0.0082554282; 0.0000000000; -0.0000
3612; 669.64; -0.0082583820; 0.0000000000; -0.0000
3613; 669.69; -0.0082613359; 0.0000000000; -0.0000
3614; 669.73; -0.0082642897; 0.0000000000; -0.0000
3615; 669.77; -0.0082672436; 0.0000000000; -0.0000
3616; 669.81; -0.0082701974; 0.0000000000; -0.0000
3617; 669.86; -0.0082731513; 0.0000000000; -0.0000
3618; 669.90; -0.0082761051; 0.0000000000; -0.0000
3619; 669.94; -0.0082790590; 0.0000000000; -0.0000
3620; 669.98; -0.0082820128; 0.0000000000; -0.0000
3621; 670.02; -0.0082849667; 0.0000000000; -0.0000
3622; 670.07; -0.0082879205; 0.0000000000; -0.0000
3623; 670.11; -0.0082908744; 0.0000000000; -0.0000
3624; 670.15; -0.0082938282; 0.0000000000; -0.0000
3625; 670.19; -0.0082967821; 0.0000000000; -0.0000
3626; 670.24; -0.0082997359; 0.0000000000; -0.0000
3627; 670.28; -0.0083026898; 0.0000000000; -0.0000
3628; 670.32; -0.0083056436; 0.0000000000; -0.0000
3629; 670.36; -0.0083085975; 0.0000000000; -0.0000
3630; 670.40; -0.0083115513; 0.0000000000; -0.0000
3631; 670.45; -0.0083145052; 0.0000000000; -0.0000
3632; 670.49; -0.0083174590; 0.0000000000; -0.0000
3633; 670.53; -0.0083204129; 0.0000000000; -0.0000
3634; 670.57; -0.0083233667; 0.0000000000; -0.0000
3635; 670.62; -0.0083263206; 0.0000000000; -0.0000
3636; 670.66; -0.0083292744; 0.0000000000; -0.0000
3637; 670.70; -0.0083322283; 0.0000000000; -0.0000
3638; 670.74; -0.0083351821; 0.0000000000; -0.0000
3639; 670.78; -0.0083381360; 0.0000000000; -0.0000
