Digits; Temperature(K); Φ0+ΔΦ; ΔΦ; ΔΦ/(Φ0+ΔΦ)*100% TempConverter(mode=withReferences, A=-707092.6149255642, B=3780.0, C=-0.7, u0=821.5723191985746, ε0=0.78, τa=1.0, dPhi=0.0 Φs=-1.187956209280602e-05 Φa=-5.490972035131795e-06 Φw=-5.490972035131795e-06 Φwcalib=-5.490972035131795e-06 τw=1.0)
3040; 644.02; -0.0040222992; -0.0000033506; 0.0833
3041; 644.07; -0.0040241123; -0.0000033506; 0.0833
3042; 644.12; -0.0040259255; -0.0000033506; 0.0832
3043; 644.17; -0.0040277386; -0.0000033506; 0.0832
3044; 644.22; -0.0040295517; -0.0000033506; 0.0832
3045; 644.27; -0.0040313648; -0.0000033506; 0.0831
3046; 644.32; -0.0040331780; -0.0000033506; 0.0831
3047; 644.37; -0.0040349911; -0.0000033506; 0.0830
3048; 644.42; -0.0040368042; -0.0000033506; 0.0830
3049; 644.47; -0.0040386174; -0.0000033506; 0.0830
3050; 644.52; -0.0040404305; -0.0000033506; 0.0829
3051; 644.57; -0.0040422436; -0.0000033506; 0.0829
3052; 644.62; -0.0040440568; -0.0000033506; 0.0829
3053; 644.66; -0.0040458699; -0.0000033506; 0.0828
3054; 644.71; -0.0040476830; -0.0000033506; 0.0828
3055; 644.76; -0.0040494961; -0.0000033506; 0.0827
3056; 644.81; -0.0040513093; -0.0000033506; 0.0827
3057; 644.86; -0.0040531224; -0.0000033506; 0.0827
3058; 644.91; -0.0040549355; -0.0000033506; 0.0826
3059; 644.96; -0.0040567487; -0.0000033506; 0.0826
3060; 645.01; -0.0040585618; -0.0000033506; 0.0826
3061; 645.06; -0.0040603749; -0.0000033506; 0.0825
3062; 645.11; -0.0040621881; -0.0000033506; 0.0825
3063; 645.16; -0.0040640012; -0.0000033506; 0.0824
3064; 645.21; -0.0040658143; -0.0000033506; 0.0824
3065; 645.26; -0.0040676275; -0.0000033506; 0.0824
3066; 645.31; -0.0040694406; -0.0000033506; 0.0823
3067; 645.36; -0.0040712537; -0.0000033506; 0.0823
3068; 645.41; -0.0040730668; -0.0000033506; 0.0823
3069; 645.46; -0.0040748800; -0.0000033506; 0.0822
3070; 645.50; -0.0040766931; -0.0000033506; 0.0822
3071; 645.55; -0.0040785062; -0.0000033506; 0.0822
3072; 645.60; -0.0040803194; -0.0000033506; 0.0821
3073; 645.65; -0.0040821325; -0.0000033506; 0.0821
3074; 645.70; -0.0040839456; -0.0000033506; 0.0820
3075; 645.75; -0.0040857588; -0.0000033506; 0.0820
3076; 645.80; -0.0040875719; -0.0000033506; 0.0820
3077; 645.85; -0.0040893850; -0.0000033506; 0.0819
3078; 645.90; -0.0040911982; -0.0000033506; 0.0819
3079; 645.95; -0.0040930113; -0.0000033506; 0.0819
3080; 646.00; -0.0040948244; -0.0000033506; 0.0818
3081; 646.05; -0.0040966375; -0.0000033506; 0.0818
3082; 646.09; -0.0040984507; -0.0000033506; 0.0818
3083; 646.14; -0.0041002638; -0.0000033506; 0.0817
3084; 646.19; -0.0041020769; -0.0000033506; 0.0817
3085; 646.24; -0.0041038901; -0.0000033506; 0.0816
3086; 646.29; -0.0041057032; -0.0000033506; 0.0816
3087; 646.34; -0.0041075163; -0.0000033506; 0.0816
3088; 646.39; -0.0041093295; -0.0000033506; 0.0815
3089; 646.44; -0.0041111426; -0.0000033506; 0.0815
3090; 646.49; -0.0041129557; -0.0000033506; 0.0815
3091; 646.54; -0.0041147689; -0.0000033506; 0.0814
3092; 646.58; -0.0041165820; -0.0000033506; 0.0814
3093; 646.63; -0.0041183951; -0.0000033506; 0.0814
3094; 646.68; -0.0041202082; -0.0000033506; 0.0813
3095; 646.73; -0.0041220214; -0.0000033506; 0.0813
3096; 646.78; -0.0041238345; -0.0000033506; 0.0813
3097; 646.83; -0.0041256476; -0.0000033506; 0.0812
3098; 646.88; -0.0041274608; -0.0000033506; 0.0812
3099; 646.93; -0.0041292739; -0.0000033506; 0.0811
3100; 646.98; -0.0041310870; -0.0000033506; 0.0811
3101; 647.02; -0.0041329002; -0.0000033506; 0.0811
3102; 647.07; -0.0041347133; -0.0000033506; 0.0810
3103; 647.12; -0.0041365264; -0.0000033506; 0.0810
3104; 647.17; -0.0041383396; -0.0000033506; 0.0810
3105; 647.22; -0.0041401527; -0.0000033506; 0.0809
3106; 647.27; -0.0041419658; -0.0000033506; 0.0809
3107; 647.32; -0.0041437789; -0.0000033506; 0.0809
3108; 647.37; -0.0041455921; -0.0000033506; 0.0808
3109; 647.42; -0.0041474052; -0.0000033506; 0.0808
3110; 647.46; -0.0041492183; -0.0000033506; 0.0808
3111; 647.51; -0.0041510315; -0.0000033506; 0.0807
3112; 647.56; -0.0041528446; -0.0000033506; 0.0807
3113; 647.61; -0.0041546577; -0.0000033506; 0.0806
3114; 647.66; -0.0041564709; -0.0000033506; 0.0806
3115; 647.71; -0.0041582840; -0.0000033506; 0.0806
3116; 647.76; -0.0041600971; -0.0000033506; 0.0805
3117; 647.80; -0.0041619102; -0.0000033506; 0.0805
3118; 647.85; -0.0041637234; -0.0000033506; 0.0805
3119; 647.90; -0.0041655365; -0.0000033506; 0.0804
3120; 647.95; -0.0041673496; -0.0000033506; 0.0804
3121; 648.00; -0.0041691628; -0.0000033506; 0.0804
3122; 648.05; -0.0041709759; -0.0000033506; 0.0803
3123; 648.10; -0.0041727890; -0.0000033506; 0.0803
3124; 648.14; -0.0041746022; -0.0000033506; 0.0803
3125; 648.19; -0.0041764153; -0.0000033506; 0.0802
3126; 648.24; -0.0041782284; -0.0000033506; 0.0802
3127; 648.29; -0.0041800416; -0.0000033506; 0.0802
3128; 648.34; -0.0041818547; -0.0000033506; 0.0801
3129; 648.39; -0.0041836678; -0.0000033506; 0.0801
3130; 648.44; -0.0041854809; -0.0000033506; 0.0801
3131; 648.48; -0.0041872941; -0.0000033506; 0.0800
3132; 648.53; -0.0041891072; -0.0000033506; 0.0800
3133; 648.58; -0.0041909203; -0.0000033506; 0.0800
3134; 648.63; -0.0041927335; -0.0000033506; 0.0799
3135; 648.68; -0.0041945466; -0.0000033506; 0.0799
3136; 648.73; -0.0041963597; -0.0000033506; 0.0798
3137; 648.77; -0.0041981729; -0.0000033506; 0.0798
3138; 648.82; -0.0041999860; -0.0000033506; 0.0798
3139; 648.87; -0.0042017991; -0.0000033506; 0.0797
3140; 648.92; -0.0042036123; -0.0000033506; 0.0797
3141; 648.97; -0.0042054254; -0.0000033506; 0.0797
3142; 649.02; -0.0042072385; -0.0000033506; 0.0796
3143; 649.06; -0.0042090516; -0.0000033506; 0.0796
3144; 649.11; -0.0042108648; -0.0000033506; 0.0796
3145; 649.16; -0.0042126779; -0.0000033506; 0.0795
3146; 649.21; -0.0042144910; -0.0000033506; 0.0795
3147; 649.26; -0.0042163042; -0.0000033506; 0.0795
3148; 649.30; -0.0042181173; -0.0000033506; 0.0794
3149; 649.35; -0.0042199304; -0.0000033506; 0.0794
3150; 649.40; -0.0042217436; -0.0000033506; 0.0794
3151; 649.45; -0.0042235567; -0.0000033506; 0.0793
3152; 649.50; -0.0042253698; -0.0000033506; 0.0793
3153; 649.55; -0.0042271830; -0.0000033506; 0.0793
3154; 649.59; -0.0042289961; -0.0000033506; 0.0792
3155; 649.64; -0.0042308092; -0.0000033506; 0.0792
3156; 649.69; -0.0042326223; -0.0000033506; 0.0792
3157; 649.74; -0.0042344355; -0.0000033506; 0.0791
3158; 649.79; -0.0042362486; -0.0000033506; 0.0791
3159; 649.83; -0.0042380617; -0.0000033506; 0.0791
3160; 649.88; -0.0042398749; -0.0000033506; 0.0790
3161; 649.93; -0.0042416880; -0.0000033506; 0.0790
3162; 649.98; -0.0042435011; -0.0000033506; 0.0790
3163; 650.03; -0.0042453143; -0.0000033506; 0.0789
3164; 650.07; -0.0042471274; -0.0000033506; 0.0789
3165; 650.12; -0.0042489405; -0.0000033506; 0.0789
3166; 650.17; -0.0042507537; -0.0000033506; 0.0788
3167; 650.22; -0.0042525668; -0.0000033506; 0.0788
3168; 650.27; -0.0042543799; -0.0000033506; 0.0788
3169; 650.31; -0.0042561930; -0.0000033506; 0.0787
3170; 650.36; -0.0042580062; -0.0000033506; 0.0787
3171; 650.41; -0.0042598193; -0.0000033506; 0.0787
3172; 650.46; -0.0042616324; -0.0000033506; 0.0786
3173; 650.51; -0.0042634456; -0.0000033506; 0.0786
3174; 650.55; -0.0042652587; -0.0000033506; 0.0786
3175; 650.60; -0.0042670718; -0.0000033506; 0.0785
3176; 650.65; -0.0042688850; -0.0000033506; 0.0785
3177; 650.70; -0.0042706981; -0.0000033506; 0.0785
3178; 650.74; -0.0042725112; -0.0000033506; 0.0784
3179; 650.79; -0.0042743243; -0.0000033506; 0.0784
3180; 650.84; -0.0042761375; -0.0000033506; 0.0784
3181; 650.89; -0.0042779506; -0.0000033506; 0.0783
3182; 650.94; -0.0042797637; -0.0000033506; 0.0783
3183; 650.98; -0.0042815769; -0.0000033506; 0.0783
3184; 651.03; -0.0042833900; -0.0000033506; 0.0782
3185; 651.08; -0.0042852031; -0.0000033506; 0.0782
3186; 651.13; -0.0042870163; -0.0000033506; 0.0782
3187; 651.17; -0.0042888294; -0.0000033506; 0.0781
3188; 651.22; -0.0042906425; -0.0000033506; 0.0781
3189; 651.27; -0.0042924557; -0.0000033506; 0.0781
3190; 651.32; -0.0042942688; -0.0000033506; 0.0780
3191; 651.36; -0.0042960819; -0.0000033506; 0.0780
3192; 651.41; -0.0042978950; -0.0000033506; 0.0780
3193; 651.46; -0.0042997082; -0.0000033506; 0.0779
3194; 651.51; -0.0043015213; -0.0000033506; 0.0779
3195; 651.55; -0.0043033344; -0.0000033506; 0.0779
3196; 651.60; -0.0043051476; -0.0000033506; 0.0778
3197; 651.65; -0.0043069607; -0.0000033506; 0.0778
3198; 651.70; -0.0043087738; -0.0000033506; 0.0778
3199; 651.74; -0.0043105870; -0.0000033506; 0.0777
3200; 651.79; -0.0043124001; -0.0000033506; 0.0777
3201; 651.84; -0.0043142132; -0.0000033506; 0.0777
3202; 651.89; -0.0043160264; -0.0000033506; 0.0776
3203; 651.93; -0.0043178395; -0.0000033506; 0.0776
3204; 651.98; -0.0043196526; -0.0000033506; 0.0776
3205; 652.03; -0.0043214657; -0.0000033506; 0.0775
3206; 652.08; -0.0043232789; -0.0000033506; 0.0775
3207; 652.12; -0.0043250920; -0.0000033506; 0.0775
3208; 652.17; -0.0043269051; -0.0000033506; 0.0774
3209; 652.22; -0.0043287183; -0.0000033506; 0.0774
3210; 652.27; -0.0043305314; -0.0000033506; 0.0774
3211; 652.31; -0.0043323445; -0.0000033506; 0.0773
3212; 652.36; -0.0043341577; -0.0000033506; 0.0773
3213; 652.41; -0.0043359708; -0.0000033506; 0.0773
3214; 652.46; -0.0043377839; -0.0000033506; 0.0772
3215; 652.50; -0.0043395971; -0.0000033506; 0.0772
3216; 652.55; -0.0043414102; -0.0000033506; 0.0772
3217; 652.60; -0.0043432233; -0.0000033506; 0.0771
3218; 652.64; -0.0043450364; -0.0000033506; 0.0771
3219; 652.69; -0.0043468496; -0.0000033506; 0.0771
3220; 652.74; -0.0043486627; -0.0000033506; 0.0771
3221; 652.79; -0.0043504758; -0.0000033506; 0.0770
3222; 652.83; -0.0043522890; -0.0000033506; 0.0770
3223; 652.88; -0.0043541021; -0.0000033506; 0.0770
3224; 652.93; -0.0043559152; -0.0000033506; 0.0769
3225; 652.98; -0.0043577284; -0.0000033506; 0.0769
3226; 653.02; -0.0043595415; -0.0000033506; 0.0769
3227; 653.07; -0.0043613546; -0.0000033506; 0.0768
3228; 653.12; -0.0043631677; -0.0000033506; 0.0768
3229; 653.16; -0.0043649809; -0.0000033506; 0.0768
3230; 653.21; -0.0043667940; -0.0000033506; 0.0767
3231; 653.26; -0.0043686071; -0.0000033506; 0.0767
3232; 653.31; -0.0043704203; -0.0000033506; 0.0767
3233; 653.35; -0.0043722334; -0.0000033506; 0.0766
3234; 653.40; -0.0043740465; -0.0000033506; 0.0766
3235; 653.45; -0.0043758597; -0.0000033506; 0.0766
3236; 653.49; -0.0043776728; -0.0000033506; 0.0765
3237; 653.54; -0.0043794859; -0.0000033506; 0.0765
3238; 653.59; -0.0043812991; -0.0000033506; 0.0765
3239; 653.63; -0.0043831122; -0.0000033506; 0.0764
3240; 653.68; -0.0043849253; -0.0000033506; 0.0764
3241; 653.73; -0.0043867384; -0.0000033506; 0.0764
3242; 653.78; -0.0043885516; -0.0000033506; 0.0763
3243; 653.82; -0.0043903647; -0.0000033506; 0.0763
3244; 653.87; -0.0043921778; -0.0000033506; 0.0763
3245; 653.92; -0.0043939910; -0.0000033506; 0.0763
3246; 653.96; -0.0043958041; -0.0000033506; 0.0762
3247; 654.01; -0.0043976172; -0.0000033506; 0.0762
3248; 654.06; -0.0043994304; -0.0000033506; 0.0762
3249; 654.10; -0.0044012435; -0.0000033506; 0.0761
3250; 654.15; -0.0044030566; -0.0000033506; 0.0761
3251; 654.20; -0.0044048698; -0.0000033506; 0.0761
3252; 654.24; -0.0044066829; -0.0000033506; 0.0760
3253; 654.29; -0.0044084960; -0.0000033506; 0.0760
3254; 654.34; -0.0044103091; -0.0000033506; 0.0760
3255; 654.39; -0.0044121223; -0.0000033506; 0.0759
3256; 654.43; -0.0044139354; -0.0000033506; 0.0759
3257; 654.48; -0.0044157485; -0.0000033506; 0.0759
3258; 654.53; -0.0044175617; -0.0000033506; 0.0758
3259; 654.57; -0.0044193748; -0.0000033506; 0.0758
3260; 654.62; -0.0044211879; -0.0000033506; 0.0758
3261; 654.67; -0.0044230011; -0.0000033506; 0.0758
3262; 654.71; -0.0044248142; -0.0000033506; 0.0757
3263; 654.76; -0.0044266273; -0.0000033506; 0.0757
3264; 654.81; -0.0044284405; -0.0000033506; 0.0757
3265; 654.85; -0.0044302536; -0.0000033506; 0.0756
3266; 654.90; -0.0044320667; -0.0000033506; 0.0756
3267; 654.95; -0.0044338798; -0.0000033506; 0.0756
3268; 654.99; -0.0044356930; -0.0000033506; 0.0755
3269; 655.04; -0.0044375061; -0.0000033506; 0.0755
3270; 655.09; -0.0044393192; -0.0000033506; 0.0755
3271; 655.13; -0.0044411324; -0.0000033506; 0.0754
3272; 655.18; -0.0044429455; -0.0000033506; 0.0754
3273; 655.23; -0.0044447586; -0.0000033506; 0.0754
3274; 655.27; -0.0044465718; -0.0000033506; 0.0754
3275; 655.32; -0.0044483849; -0.0000033506; 0.0753
3276; 655.37; -0.0044501980; -0.0000033506; 0.0753
3277; 655.41; -0.0044520112; -0.0000033506; 0.0753
3278; 655.46; -0.0044538243; -0.0000033506; 0.0752
3279; 655.50; -0.0044556374; -0.0000033506; 0.0752
3280; 655.55; -0.0044574505; -0.0000033506; 0.0752
3281; 655.60; -0.0044592637; -0.0000033506; 0.0751
3282; 655.64; -0.0044610768; -0.0000033506; 0.0751
3283; 655.69; -0.0044628899; -0.0000033506; 0.0751
3284; 655.74; -0.0044647031; -0.0000033506; 0.0750
3285; 655.78; -0.0044665162; -0.0000033506; 0.0750
3286; 655.83; -0.0044683293; -0.0000033506; 0.0750
3287; 655.88; -0.0044701425; -0.0000033506; 0.0750
3288; 655.92; -0.0044719556; -0.0000033506; 0.0749
3289; 655.97; -0.0044737687; -0.0000033506; 0.0749
3290; 656.02; -0.0044755818; -0.0000033506; 0.0749
3291; 656.06; -0.0044773950; -0.0000033506; 0.0748
3292; 656.11; -0.0044792081; -0.0000033506; 0.0748
3293; 656.15; -0.0044810212; -0.0000033506; 0.0748
3294; 656.20; -0.0044828344; -0.0000033506; 0.0747
3295; 656.25; -0.0044846475; -0.0000033506; 0.0747
3296; 656.29; -0.0044864606; -0.0000033506; 0.0747
3297; 656.34; -0.0044882738; -0.0000033506; 0.0747
3298; 656.39; -0.0044900869; -0.0000033506; 0.0746
3299; 656.43; -0.0044919000; -0.0000033506; 0.0746
3300; 656.48; -0.0044937132; -0.0000033506; 0.0746
3301; 656.52; -0.0044955263; -0.0000033506; 0.0745
3302; 656.57; -0.0044973394; -0.0000033506; 0.0745
3303; 656.62; -0.0044991525; -0.0000033506; 0.0745
3304; 656.66; -0.0045009657; -0.0000033506; 0.0744
3305; 656.71; -0.0045027788; -0.0000033506; 0.0744
3306; 656.76; -0.0045045919; -0.0000033506; 0.0744
3307; 656.80; -0.0045064051; -0.0000033506; 0.0744
3308; 656.85; -0.0045082182; -0.0000033506; 0.0743
3309; 656.89; -0.0045100313; -0.0000033506; 0.0743
3310; 656.94; -0.0045118445; -0.0000033506; 0.0743
3311; 656.99; -0.0045136576; -0.0000033506; 0.0742
3312; 657.03; -0.0045154707; -0.0000033506; 0.0742
3313; 657.08; -0.0045172839; -0.0000033506; 0.0742
3314; 657.12; -0.0045190970; -0.0000033506; 0.0741
3315; 657.17; -0.0045209101; -0.0000033506; 0.0741
3316; 657.22; -0.0045227232; -0.0000033506; 0.0741
3317; 657.26; -0.0045245364; -0.0000033506; 0.0741
3318; 657.31; -0.0045263495; -0.0000033506; 0.0740
3319; 657.35; -0.0045281626; -0.0000033506; 0.0740
3320; 657.40; -0.0045299758; -0.0000033506; 0.0740
3321; 657.45; -0.0045317889; -0.0000033506; 0.0739
3322; 657.49; -0.0045336020; -0.0000033506; 0.0739
3323; 657.54; -0.0045354152; -0.0000033506; 0.0739
3324; 657.58; -0.0045372283; -0.0000033506; 0.0738
3325; 657.63; -0.0045390414; -0.0000033506; 0.0738
3326; 657.68; -0.0045408546; -0.0000033506; 0.0738
3327; 657.72; -0.0045426677; -0.0000033506; 0.0738
3328; 657.77; -0.0045444808; -0.0000033506; 0.0737
3329; 657.81; -0.0045462939; -0.0000033506; 0.0737
3330; 657.86; -0.0045481071; -0.0000033506; 0.0737
3331; 657.91; -0.0045499202; -0.0000033506; 0.0736
3332; 657.95; -0.0045517333; -0.0000033506; 0.0736
3333; 658.00; -0.0045535465; -0.0000033506; 0.0736
3334; 658.04; -0.0045553596; -0.0000033506; 0.0736
3335; 658.09; -0.0045571727; -0.0000033506; 0.0735
3336; 658.14; -0.0045589859; -0.0000033506; 0.0735
3337; 658.18; -0.0045607990; -0.0000033506; 0.0735
3338; 658.23; -0.0045626121; -0.0000033506; 0.0734
3339; 658.27; -0.0045644252; -0.0000033506; 0.0734
3340; 658.32; -0.0045662384; -0.0000033506; 0.0734
3341; 658.36; -0.0045680515; -0.0000033506; 0.0733
3342; 658.41; -0.0045698646; -0.0000033506; 0.0733
3343; 658.46; -0.0045716778; -0.0000033506; 0.0733
3344; 658.50; -0.0045734909; -0.0000033506; 0.0733
3345; 658.55; -0.0045753040; -0.0000033506; 0.0732
3346; 658.59; -0.0045771172; -0.0000033506; 0.0732
3347; 658.64; -0.0045789303; -0.0000033506; 0.0732
3348; 658.68; -0.0045807434; -0.0000033506; 0.0731
3349; 658.73; -0.0045825566; -0.0000033506; 0.0731
3350; 658.78; -0.0045843697; -0.0000033506; 0.0731
3351; 658.82; -0.0045861828; -0.0000033506; 0.0731
3352; 658.87; -0.0045879959; -0.0000033506; 0.0730
3353; 658.91; -0.0045898091; -0.0000033506; 0.0730
3354; 658.96; -0.0045916222; -0.0000033506; 0.0730
3355; 659.00; -0.0045934353; -0.0000033506; 0.0729
3356; 659.05; -0.0045952485; -0.0000033506; 0.0729
3357; 659.09; -0.0045970616; -0.0000033506; 0.0729
3358; 659.14; -0.0045988747; -0.0000033506; 0.0729
3359; 659.19; -0.0046006879; -0.0000033506; 0.0728
3360; 659.23; -0.0046025010; -0.0000033506; 0.0728
3361; 659.28; -0.0046043141; -0.0000033506; 0.0728
3362; 659.32; -0.0046061273; -0.0000033506; 0.0727
3363; 659.37; -0.0046079404; -0.0000033506; 0.0727
3364; 659.41; -0.0046097535; -0.0000033506; 0.0727
3365; 659.46; -0.0046115666; -0.0000033506; 0.0727
3366; 659.50; -0.0046133798; -0.0000033506; 0.0726
3367; 659.55; -0.0046151929; -0.0000033506; 0.0726
3368; 659.60; -0.0046170060; -0.0000033506; 0.0726
3369; 659.64; -0.0046188192; -0.0000033506; 0.0725
3370; 659.69; -0.0046206323; -0.0000033506; 0.0725
3371; 659.73; -0.0046224454; -0.0000033506; 0.0725
3372; 659.78; -0.0046242586; -0.0000033506; 0.0725
3373; 659.82; -0.0046260717; -0.0000033506; 0.0724
3374; 659.87; -0.0046278848; -0.0000033506; 0.0724
3375; 659.91; -0.0046296980; -0.0000033506; 0.0724
3376; 659.96; -0.0046315111; -0.0000033506; 0.0723
3377; 660.00; -0.0046333242; -0.0000033506; 0.0723
3378; 660.05; -0.0046351373; -0.0000033506; 0.0723
3379; 660.09; -0.0046369505; -0.0000033506; 0.0723
3380; 660.14; -0.0046387636; -0.0000033506; 0.0722
3381; 660.19; -0.0046405767; -0.0000033506; 0.0722
3382; 660.23; -0.0046423899; -0.0000033506; 0.0722
3383; 660.28; -0.0046442030; -0.0000033506; 0.0721
3384; 660.32; -0.0046460161; -0.0000033506; 0.0721
3385; 660.37; -0.0046478293; -0.0000033506; 0.0721
3386; 660.41; -0.0046496424; -0.0000033506; 0.0721
3387; 660.46; -0.0046514555; -0.0000033506; 0.0720
3388; 660.50; -0.0046532687; -0.0000033506; 0.0720
3389; 660.55; -0.0046550818; -0.0000033506; 0.0720
3390; 660.59; -0.0046568949; -0.0000033506; 0.0720
3391; 660.64; -0.0046587080; -0.0000033506; 0.0719
3392; 660.68; -0.0046605212; -0.0000033506; 0.0719
3393; 660.73; -0.0046623343; -0.0000033506; 0.0719
3394; 660.77; -0.0046641474; -0.0000033506; 0.0718
3395; 660.82; -0.0046659606; -0.0000033506; 0.0718
3396; 660.86; -0.0046677737; -0.0000033506; 0.0718
3397; 660.91; -0.0046695868; -0.0000033506; 0.0718
3398; 660.95; -0.0046714000; -0.0000033506; 0.0717
3399; 661.00; -0.0046732131; -0.0000033506; 0.0717
3400; 661.04; -0.0046750262; -0.0000033506; 0.0717
3401; 661.09; -0.0046768393; -0.0000033506; 0.0716
3402; 661.13; -0.0046786525; -0.0000033506; 0.0716
3403; 661.18; -0.0046804656; -0.0000033506; 0.0716
3404; 661.22; -0.0046822787; -0.0000033506; 0.0716
3405; 661.27; -0.0046840919; -0.0000033506; 0.0715
3406; 661.31; -0.0046859050; -0.0000033506; 0.0715
3407; 661.36; -0.0046877181; -0.0000033506; 0.0715
3408; 661.40; -0.0046895313; -0.0000033506; 0.0714
3409; 661.45; -0.0046913444; -0.0000033506; 0.0714
3410; 661.49; -0.0046931575; -0.0000033506; 0.0714
3411; 661.54; -0.0046949707; -0.0000033506; 0.0714
3412; 661.58; -0.0046967838; -0.0000033506; 0.0713
3413; 661.63; -0.0046985969; -0.0000033506; 0.0713
3414; 661.67; -0.0047004100; -0.0000033506; 0.0713
3415; 661.72; -0.0047022232; -0.0000033506; 0.0713
3416; 661.76; -0.0047040363; -0.0000033506; 0.0712
3417; 661.81; -0.0047058494; -0.0000033506; 0.0712
3418; 661.85; -0.0047076626; -0.0000033506; 0.0712
3419; 661.90; -0.0047094757; -0.0000033506; 0.0711
3420; 661.94; -0.0047112888; -0.0000033506; 0.0711
3421; 661.99; -0.0047131020; -0.0000033506; 0.0711
3422; 662.03; -0.0047149151; -0.0000033506; 0.0711
3423; 662.08; -0.0047167282; -0.0000033506; 0.0710
3424; 662.12; -0.0047185414; -0.0000033506; 0.0710
3425; 662.17; -0.0047203545; -0.0000033506; 0.0710
3426; 662.21; -0.0047221676; -0.0000033506; 0.0710
3427; 662.26; -0.0047239807; -0.0000033506; 0.0709
3428; 662.30; -0.0047257939; -0.0000033506; 0.0709
3429; 662.35; -0.0047276070; -0.0000033506; 0.0709
3430; 662.39; -0.0047294201; -0.0000033506; 0.0708
3431; 662.44; -0.0047312333; -0.0000033506; 0.0708
3432; 662.48; -0.0047330464; -0.0000033506; 0.0708
3433; 662.53; -0.0047348595; -0.0000033506; 0.0708
3434; 662.57; -0.0047366727; -0.0000033506; 0.0707
3435; 662.61; -0.0047384858; -0.0000033506; 0.0707
3436; 662.66; -0.0047402989; -0.0000033506; 0.0707
3437; 662.70; -0.0047421121; -0.0000033506; 0.0707
3438; 662.75; -0.0047439252; -0.0000033506; 0.0706
3439; 662.79; -0.0047457383; -0.0000033506; 0.0706
3440; 662.84; -0.0047475514; -0.0000033506; 0.0706
3441; 662.88; -0.0047493646; -0.0000033506; 0.0705
3442; 662.93; -0.0047511777; -0.0000033506; 0.0705
3443; 662.97; -0.0047529908; -0.0000033506; 0.0705
3444; 663.02; -0.0047548040; -0.0000033506; 0.0705
3445; 663.06; -0.0047566171; -0.0000033506; 0.0704
3446; 663.11; -0.0047584302; -0.0000033506; 0.0704
3447; 663.15; -0.0047602434; -0.0000033506; 0.0704
3448; 663.19; -0.0047620565; -0.0000033506; 0.0704
3449; 663.24; -0.0047638696; -0.0000033506; 0.0703
3450; 663.28; -0.0047656828; -0.0000033506; 0.0703
3451; 663.33; -0.0047674959; -0.0000033506; 0.0703
3452; 663.37; -0.0047693090; -0.0000033506; 0.0703
3453; 663.42; -0.0047711221; -0.0000033506; 0.0702
3454; 663.46; -0.0047729353; -0.0000033506; 0.0702
3455; 663.51; -0.0047747484; -0.0000033506; 0.0702
3456; 663.55; -0.0047765615; -0.0000033506; 0.0701
3457; 663.60; -0.0047783747; -0.0000033506; 0.0701
3458; 663.64; -0.0047801878; -0.0000033506; 0.0701
3459; 663.68; -0.0047820009; -0.0000033506; 0.0701
3460; 663.73; -0.0047838141; -0.0000033506; 0.0700
3461; 663.77; -0.0047856272; -0.0000033506; 0.0700
3462; 663.82; -0.0047874403; -0.0000033506; 0.0700
3463; 663.86; -0.0047892534; -0.0000033506; 0.0700
3464; 663.91; -0.0047910666; -0.0000033506; 0.0699
3465; 663.95; -0.0047928797; -0.0000033506; 0.0699
3466; 663.99; -0.0047946928; -0.0000033506; 0.0699
3467; 664.04; -0.0047965060; -0.0000033506; 0.0699
3468; 664.08; -0.0047983191; -0.0000033506; 0.0698
3469; 664.13; -0.0048001322; -0.0000033506; 0.0698
3470; 664.17; -0.0048019454; -0.0000033506; 0.0698
3471; 664.22; -0.0048037585; -0.0000033506; 0.0698
3472; 664.26; -0.0048055716; -0.0000033506; 0.0697
3473; 664.30; -0.0048073848; -0.0000033506; 0.0697
3474; 664.35; -0.0048091979; -0.0000033506; 0.0697
3475; 664.39; -0.0048110110; -0.0000033506; 0.0696
3476; 664.44; -0.0048128241; -0.0000033506; 0.0696
3477; 664.48; -0.0048146373; -0.0000033506; 0.0696
3478; 664.53; -0.0048164504; -0.0000033506; 0.0696
3479; 664.57; -0.0048182635; -0.0000033506; 0.0695
3480; 664.61; -0.0048200767; -0.0000033506; 0.0695
3481; 664.66; -0.0048218898; -0.0000033506; 0.0695
3482; 664.70; -0.0048237029; -0.0000033506; 0.0695
3483; 664.75; -0.0048255161; -0.0000033506; 0.0694
3484; 664.79; -0.0048273292; -0.0000033506; 0.0694
3485; 664.84; -0.0048291423; -0.0000033506; 0.0694
3486; 664.88; -0.0048309555; -0.0000033506; 0.0694
3487; 664.92; -0.0048327686; -0.0000033506; 0.0693
3488; 664.97; -0.0048345817; -0.0000033506; 0.0693
3489; 665.01; -0.0048363948; -0.0000033506; 0.0693
3490; 665.06; -0.0048382080; -0.0000033506; 0.0693
3491; 665.10; -0.0048400211; -0.0000033506; 0.0692
3492; 665.14; -0.0048418342; -0.0000033506; 0.0692
3493; 665.19; -0.0048436474; -0.0000033506; 0.0692
3494; 665.23; -0.0048454605; -0.0000033506; 0.0692
3495; 665.28; -0.0048472736; -0.0000033506; 0.0691
3496; 665.32; -0.0048490868; -0.0000033506; 0.0691
3497; 665.36; -0.0048508999; -0.0000033506; 0.0691
3498; 665.41; -0.0048527130; -0.0000033506; 0.0690
